date_admission,Year Month,Year,Organization,RegionName,ProjectName,UserName,token_number,surgeon_name,age,ownership,Province,District,Subdistrict,Village,area,type_surgery,define_surgery,rabies_vacc,sex,preg_status,foetus_number,bcs,skin_condition,health_status,health_problem,surg_complications,surgical_compl,mark_status,photo
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,25,Dr Boss,adult,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-2102221115-3849-261-210220221116443801070066933.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,26,Dr New ,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-2102221116-3849-262-21022022111729618733459840.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,28,Dr Boss,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-2102221118-3849-264-21022022111909047-1743460319.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,29,Dr New,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-2102221119-3849-265-21022022111953310-478619996.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,1,Dr New,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1702221623-3849-231-17022022162422372-1130922871.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,2,Dr Boss ,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1702221624-3849-232-17022022162514563-1055610631.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,5,Dr New,juvenile,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1702221630-3849-239-17022022163102174850313357.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,6,Dr Boss,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1702221631-3849-240-17022022163159715-434134048.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,9,Dr New,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1702221633-3849-243-170220221634456712096460563.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,13,Dr New,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-2002221806-3849-248-20022022180658998-1399655394.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,22,Dr New,adult,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-2102221113-3849-258-21022022111354029-15546755.jpg
2022-01-25,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,27,Dr Boss,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-2102221117-3849-263-21022022111823683-1415753813.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,2,Dr Boss ,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1102221602-3849-197-13022022162643061-1582403400.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,5,Dr Boss,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221628-3849-202-13022022162933990525419558.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,6,Dr New,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221629-3849-203-13022022163027054-848880208.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,9,Dr Boss,juvenile,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221635-3849-206-13022022163600443691718521.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,14,Dr New,juvenile,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221639-3849-211-13022022164137595-2014839443.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,15,Dr Boss,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221643-3849-212-130220221644382061773778999.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,11,Dr Boss,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,yes_preg,2,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221637-3849-208-130220221637590871892984269.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,16,Dr New ,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221645-3849-214-13022022164634831-1655114687.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,19,Dr New,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221648-3849-217-13022022164930358-1758765279.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,20,Dr Boss,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221649-3849-218-13022022165018553-797403001.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,21,Dr New,juvenile,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221650-3849-219-130220221651179861662339790.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,22,Dr Boss,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221651-3849-220-1302202216521721720390681.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,23,Dr Boss,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221652-3849-221-130220221653042451739278377.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,24,Dr New,adult,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221653-3849-222-13022022165354835398022708.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,25,Dr Boss,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221653-3849-223-130220221654473671929348953.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,26,Dr New,adult,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221654-3849-224-13022022165538572-1107338761.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,28,Dr New,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221656-3849-226-13022022165722067-538876364.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,1,Dr New ,juvenile,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221559-3849-198-130220221601240801126290028.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,3,Dr New,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221626-3849-200-13022022162741505-1632159278.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,4,Dr Boss,juvenile,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221627-3849-201-13022022162840852-650882988.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,7,Dr New,juvenile,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221633-3849-204-130220221633521141291238340.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,8,Dr Boss,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221633-3849-205-130220221635127521803655121.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,10,Dr New,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221636-3849-207-13022022163701697-1806825727.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,12,Dr New ,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221638-3849-209-130220221638490491082955520.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,13,Dr Boss,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221638-3849-210-13022022163940771-476253059.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,17,Dr Boss,juvenile,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221646-3849-215-130220221647246041204946840.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,18,Dr Boss,juvenile,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,spay,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221647-3849-216-13022022164816629-337470697.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,27,Dr New,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221655-3849-225-13022022165632937-1858945184.jpg
2022-01-26,Jan-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,29,Dr Boss,adult,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,Nongsang Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-1302221657-3849-227-130220221658124991001043420.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,2,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Ko Wai,4,Koh Wai Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1659433914721.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,1,dr_stop,adult,stray,Nakhon Nayok,Pak Phli,Ko Wai,5,Koh Wai Moo 5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1659433879655.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,3,dr_stop,adult,stray,Nakhon Nayok,Pak Phli,Ko Wai,5,Koh Wai Moo 5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1659433954904.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,4,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Ko Wai,5,Koh Wai Moo 5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1659433995870.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,5,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Ko Wai,5,Koh Wai Moo 5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,Jai_Dog_Rescue_1659434045870.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,8,dr_stop,adult,stray,Nakhon Nayok,Pak Phli,Ko Wai,5,Koh Wai Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-3008221337-3849-307-300820221338300021793264066.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,9,dr_stop,adult,stray,Nakhon Nayok,Pak Phli,Ko Wai,6,Koh Wai Moo 6,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-3008221338-3849-308-300820221339212861666222938.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,10,dr_stop,adult,stray,Nakhon Nayok,Pak Phli,Ko Wai,6,Koh Wai Moo 6,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,SFT1-JDR-3008221339-3849-309-30082022134008958171379178.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,6,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Na Hin Lad,1,Na Hin Lat Moo 1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1659434228529.jpg
2022-02-08,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,7,dr_stop,juvenile,owned,Nakhon Nayok,Pak Phli,Na Hin Lad,1,Na Hin Lat Moo 1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1659434300087.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,5,dr_stop,adult,semi_owned,Nakhon Nayok,Ban Na,Ban Na,1,Ban Na Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667362721895.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,6,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Khok Kurat,1,Koh Kruat Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667381814360.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,7,dr_ton,adult,owned,Nakhon Nayok,Pak Phli,Khok Kurat,1,Koh Kruat Moo 1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667381948003.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,8,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Khok Kurat,1,Koh Kruat Moo 1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667381982650.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,10,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382167537.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,16,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382408733.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,17,dr_stop,juvenile,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382451538.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,9,dr_ton,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382079217.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,11,dr_ton,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382213151.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,12,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382248195.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,13,dr_ton,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,castration,,vacc_on_day,male,,,healthy_cond,mod_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382290003.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,14,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382329686.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,15,dr_ton,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Pho Moo 2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667382379706.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,20,dr_stop,adult,stray,Nakhon Nayok,Pak Phli,Ko Pho,2,Koh Poh Moo 2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1669803838362.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,1,dr_stop,juvenile,owned,Nakhon Nayok,Pak Phli,Ko Pho,4,Koh Pho Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667362585332.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,2,dr_ton,juvenile,owned,Nakhon Nayok,Pak Phli,Ko Pho,4,Koh Pho Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667362623129.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,3,dr_stop,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,4,Koh Pho Moo 4,spay,,vacc_on_day,female,yes_preg,5,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1667362661442.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,18,dr_ton,adult,semi_owned,Nakhon Nayok,Pak Phli,Na Hin Lad,4,Na Hin Lad Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1669803882564.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,17,dr_stop,adult,stray,Nakhon Nayok,Pak Phli,Na Hin Lad,4,Na Hind Lad Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,yes_compl,cryptorchid,ear_tattoo,Jai_Dog_Rescue_1669803892745.jpg
2022-02-11,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,19,dr_stop,adult,semi_owned,Nakhon Nayok,Pak Phli,Na Hin Lad,4,Nan Hin Lad Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1669803832795.jpg
2022-02-24,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,32,dr_new,adult,owned,Nakhon Nayok,Pak Phli,Khok Kurat,2,Kho Kruat Moo 2,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1645696991431.jpg
2022-02-24,Feb-22,2022,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,31,dr_boss,adult,owned,Nakhon Nayok,Pak Phli,Khok Kurat,2,Kho Kruat Moo 2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1645695746203.jpg
